guess_id,group_id,match_id,user_id,home_team,home_team_score,away_team_score,away_team,predicted_home_score,predicted_away_score
117800,1,H2H3,aa9fb5f4-c884-4730-b157-0671185a069a,Ghana,0,2,Uruguay,1,1
117785,1,H3H4,aa9fb5f4-c884-4730-b157-0671185a069a,Uruguay,0,0,Korea,2,2
117801,1,H4H1,aa9fb5f4-c884-4730-b157-0671185a069a,Korea,2,1,Portugal,0,3
117798,1,H4H2,aa9fb5f4-c884-4730-b157-0671185a069a,Korea,2,3,Ghana,1,2
94879,1,A1A3,cd1b846b-49f9-458a-a9bd-f95e334ad472,Qatar,1,3,Senegal,0,2
94881,1,A2A3,cd1b846b-49f9-458a-a9bd-f95e334ad472,Ecuador,1,2,Senegal,2,2
99771,1,A3A4,cd1b846b-49f9-458a-a9bd-f95e334ad472,Senegal,0,2,Netherlands,1,3
94882,1,A4A1,cd1b846b-49f9-458a-a9bd-f95e334ad472,Netherlands,2,0,Qatar,2,1
94880,1,A4A2,cd1b846b-49f9-458a-a9bd-f95e334ad472,Netherlands,1,1,Ecuador,3,1
134118,1,A4B3,cd1b846b-49f9-458a-a9bd-f95e334ad472,Netherlands,3,1,USA,2,0
140044,1,A4C1,cd1b846b-49f9-458a-a9bd-f95e334ad472,Netherlands,2,2,Argentina,1,2
134121,1,B1A3,cd1b846b-49f9-458a-a9bd-f95e334ad472,England,3,0,Senegal,1,2
99594,1,B1B2,cd1b846b-49f9-458a-a9bd-f95e334ad472,England,6,2,Iran,2,1
94900,1,B1B3,cd1b846b-49f9-458a-a9bd-f95e334ad472,England,0,0,USA,3,1
140045,1,B1D1,cd1b846b-49f9-458a-a9bd-f95e334ad472,England,1,2,France,1,2
94916,1,B2B3,cd1b846b-49f9-458a-a9bd-f95e334ad472,Iran,0,1,USA,1,2
99603,1,B3B4,cd1b846b-49f9-458a-a9bd-f95e334ad472,USA,1,1,Wales,3,2
94915,1,B4B1,cd1b846b-49f9-458a-a9bd-f95e334ad472,Wales,0,3,England,1,3
94897,1,B4B2,cd1b846b-49f9-458a-a9bd-f95e334ad472,Wales,0,2,Iran,2,0
94885,1,C1C2,cd1b846b-49f9-458a-a9bd-f95e334ad472,Argentina,1,2,Saudi Arabia,4,0
94904,1,C1C3,cd1b846b-49f9-458a-a9bd-f95e334ad472,Argentina,2,0,Mexico,2,1
144113,1,C1D1,cd1b846b-49f9-458a-a9bd-f95e334ad472,Argentina,2,2,France,2,2
134119,1,C1D2,cd1b846b-49f9-458a-a9bd-f95e334ad472,Argentina,2,1,Australia,3,0
142578,1,C1F4,cd1b846b-49f9-458a-a9bd-f95e334ad472,Argentina,3,0,Croatia,2,0
94920,1,C2C3,cd1b846b-49f9-458a-a9bd-f95e334ad472,Saudi Arabia,1,2,Mexico,0,2
94887,1,C3C4,cd1b846b-49f9-458a-a9bd-f95e334ad472,Mexico,0,0,Poland,3,2
94919,1,C4C1,cd1b846b-49f9-458a-a9bd-f95e334ad472,Poland,0,2,Argentina,1,2
94902,1,C4C2,cd1b846b-49f9-458a-a9bd-f95e334ad472,Poland,2,0,Saudi Arabia,2,0
134120,1,D1C4,cd1b846b-49f9-458a-a9bd-f95e334ad472,France,3,1,Poland,3,1
94888,1,D1D2,cd1b846b-49f9-458a-a9bd-f95e334ad472,France,4,1,Australia,3,1
94903,1,D1D3,cd1b846b-49f9-458a-a9bd-f95e334ad472,France,2,1,Denmark,4,2
142579,1,D1F3,cd1b846b-49f9-458a-a9bd-f95e334ad472,France,2,0,Morocco,3,1
94917,1,D2D3,cd1b846b-49f9-458a-a9bd-f95e334ad472,Australia,1,0,Denmark,1,2
94886,1,D3D4,cd1b846b-49f9-458a-a9bd-f95e334ad472,Denmark,0,0,Tunisia,1,1
94918,1,D4D1,cd1b846b-49f9-458a-a9bd-f95e334ad472,Tunisia,1,0,France,0,3
94901,1,D4D2,cd1b846b-49f9-458a-a9bd-f95e334ad472,Tunisia,0,1,Australia,1,2
94891,1,E1E2,cd1b846b-49f9-458a-a9bd-f95e334ad472,Spain,7,0,Costa Rica,3,1
94908,1,E1E3,cd1b846b-49f9-458a-a9bd-f95e334ad472,Spain,1,1,Germany,2,3
94924,1,E2E3,cd1b846b-49f9-458a-a9bd-f95e334ad472,Costa Rica,2,4,Germany,1,2
94890,1,E3E4,cd1b846b-49f9-458a-a9bd-f95e334ad472,Germany,1,2,Japan,4,1
94923,1,E4E1,cd1b846b-49f9-458a-a9bd-f95e334ad472,Japan,2,1,Spain,1,3
94905,1,E4E2,cd1b846b-49f9-458a-a9bd-f95e334ad472,Japan,0,1,Costa Rica,3,1
137537,1,E4F4,cd1b846b-49f9-458a-a9bd-f95e334ad472,Japan,1,1,Croatia,2,1
94892,1,F1F2,cd1b846b-49f9-458a-a9bd-f95e334ad472,Belgium,1,0,Canada,2,0
94906,1,F1F3,cd1b846b-49f9-458a-a9bd-f95e334ad472,Belgium,0,2,Morocco,2,0
94922,1,F2F3,cd1b846b-49f9-458a-a9bd-f95e334ad472,Canada,1,2,Morocco,1,1
137539,1,F3E1,cd1b846b-49f9-458a-a9bd-f95e334ad472,Morocco,0,0,Spain,1,1
94889,1,F3F4,cd1b846b-49f9-458a-a9bd-f95e334ad472,Morocco,0,0,Croatia,1,2
141255,1,F3H1,cd1b846b-49f9-458a-a9bd-f95e334ad472,Morocco,1,0,Portugal,1,1
94921,1,F4F1,cd1b846b-49f9-458a-a9bd-f95e334ad472,Croatia,0,0,Belgium,2,1
94907,1,F4F2,cd1b846b-49f9-458a-a9bd-f95e334ad472,Croatia,4,1,Canada,3,1
140790,1,F4G1,cd1b846b-49f9-458a-a9bd-f95e334ad472,Croatia,0,0,Brazil,1,2
94896,1,G1G2,cd1b846b-49f9-458a-a9bd-f95e334ad472,Brazil,2,0,Serbia,3,1
94911,1,G1G3,cd1b846b-49f9-458a-a9bd-f95e334ad472,Brazil,1,0,Switzerland,2,0
137538,1,G1H4,cd1b846b-49f9-458a-a9bd-f95e334ad472,Brazil,4,1,Korea,3,1
94927,1,G2G3,cd1b846b-49f9-458a-a9bd-f95e334ad472,Serbia,2,3,Switzerland,1,1
94893,1,G3G4,cd1b846b-49f9-458a-a9bd-f95e334ad472,Switzerland,1,0,Cameroon,2,2
94928,1,G4G1,cd1b846b-49f9-458a-a9bd-f95e334ad472,Cameroon,1,0,Brazil,0,2
94909,1,G4G2,cd1b846b-49f9-458a-a9bd-f95e334ad472,Cameroon,3,3,Serbia,1,2
137540,1,H1G3,cd1b846b-49f9-458a-a9bd-f95e334ad472,Portugal,6,1,Switzerland,1,1
94895,1,H1H2,cd1b846b-49f9-458a-a9bd-f95e334ad472,Portugal,3,2,Ghana,1,0
94912,1,H1H3,cd1b846b-49f9-458a-a9bd-f95e334ad472,Portugal,2,0,Uruguay,1,1
94925,1,H2H3,cd1b846b-49f9-458a-a9bd-f95e334ad472,Ghana,0,2,Uruguay,2,1
94894,1,H3H4,cd1b846b-49f9-458a-a9bd-f95e334ad472,Uruguay,0,0,Korea,2,1
94926,1,H4H1,cd1b846b-49f9-458a-a9bd-f95e334ad472,Korea,2,1,Portugal,2,2
94910,1,H4H2,cd1b846b-49f9-458a-a9bd-f95e334ad472,Korea,2,3,Ghana,1,2
36141,1,A1A2,d33b502b-f09d-44d4-b59b-a2cc594cd416,Qatar,0,2,Ecuador,1,1
122096,1,A1A3,d33b502b-f09d-44d4-b59b-a2cc594cd416,Qatar,1,3,Senegal,0,1
36142,1,A3A4,d33b502b-f09d-44d4-b59b-a2cc594cd416,Senegal,0,2,Netherlands,0,2
122097,1,A4A2,d33b502b-f09d-44d4-b59b-a2cc594cd416,Netherlands,1,1,Ecuador,1,0
135722,1,A4B3,d33b502b-f09d-44d4-b59b-a2cc594cd416,Netherlands,3,1,USA,0,0
139334,1,A4C1,d33b502b-f09d-44d4-b59b-a2cc594cd416,Netherlands,2,2,Argentina,0,1
135725,1,B1A3,d33b502b-f09d-44d4-b59b-a2cc594cd416,England,3,0,Senegal,2,1
36144,1,B1B2,d33b502b-f09d-44d4-b59b-a2cc594cd416,England,6,2,Iran,3,0
122101,1,B1B3,d33b502b-f09d-44d4-b59b-a2cc594cd416,England,0,0,USA,2,1
139686,1,B1D1,d33b502b-f09d-44d4-b59b-a2cc594cd416,England,1,2,France,1,2
132178,1,B2B3,d33b502b-f09d-44d4-b59b-a2cc594cd416,Iran,0,1,USA,2,0
36146,1,B3B4,d33b502b-f09d-44d4-b59b-a2cc594cd416,USA,1,1,Wales,0,2
122406,1,B4B1,d33b502b-f09d-44d4-b59b-a2cc594cd416,Wales,0,3,England,0,0
122098,1,B4B2,d33b502b-f09d-44d4-b59b-a2cc594cd416,Wales,0,2,Iran,1,1
36199,1,C1C2,d33b502b-f09d-44d4-b59b-a2cc594cd416,Argentina,1,2,Saudi Arabia,3,0
122405,1,C1C3,d33b502b-f09d-44d4-b59b-a2cc594cd416,Argentina,2,0,Mexico,1,0
143745,1,C1D1,d33b502b-f09d-44d4-b59b-a2cc594cd416,Argentina,2,2,France,2,1
135723,1,C1D2,d33b502b-f09d-44d4-b59b-a2cc594cd416,Argentina,2,1,Australia,2,0
142992,1,C1F4,d33b502b-f09d-44d4-b59b-a2cc594cd416,Argentina,3,0,Croatia,0,0
132340,1,C2C3,d33b502b-f09d-44d4-b59b-a2cc594cd416,Saudi Arabia,1,2,Mexico,1,2
36200,1,C3C4,d33b502b-f09d-44d4-b59b-a2cc594cd416,Mexico,0,0,Poland,2,4
132339,1,C4C1,d33b502b-f09d-44d4-b59b-a2cc594cd416,Poland,0,2,Argentina,2,1
122404,1,C4C2,d33b502b-f09d-44d4-b59b-a2cc594cd416,Poland,2,0,Saudi Arabia,1,2
135724,1,D1C4,d33b502b-f09d-44d4-b59b-a2cc594cd416,France,3,1,Poland,2,0
36208,1,D1D2,d33b502b-f09d-44d4-b59b-a2cc594cd416,France,4,1,Australia,3,1
122409,1,D1D3,d33b502b-f09d-44d4-b59b-a2cc594cd416,France,2,1,Denmark,2,0
142993,1,D1F3,d33b502b-f09d-44d4-b59b-a2cc594cd416,France,2,0,Morocco,1,1
132341,1,D2D3,d33b502b-f09d-44d4-b59b-a2cc594cd416,Australia,1,0,Denmark,0,3
36206,1,D3D4,d33b502b-f09d-44d4-b59b-a2cc594cd416,Denmark,0,0,Tunisia,1,0
132342,1,D4D1,d33b502b-f09d-44d4-b59b-a2cc594cd416,Tunisia,1,0,France,0,5
122407,1,D4D2,d33b502b-f09d-44d4-b59b-a2cc594cd416,Tunisia,0,1,Australia,0,0
36218,1,E1E2,d33b502b-f09d-44d4-b59b-a2cc594cd416,Spain,7,0,Costa Rica,2,0
122417,1,E1E3,d33b502b-f09d-44d4-b59b-a2cc594cd416,Spain,1,1,Germany,2,2
132350,1,E2E3,d33b502b-f09d-44d4-b59b-a2cc594cd416,Costa Rica,2,4,Germany,0,2
36217,1,E3E4,d33b502b-f09d-44d4-b59b-a2cc594cd416,Germany,1,2,Japan,2,0
132349,1,E4E1,d33b502b-f09d-44d4-b59b-a2cc594cd416,Japan,2,1,Spain,0,3
122416,1,E4E2,d33b502b-f09d-44d4-b59b-a2cc594cd416,Japan,0,1,Costa Rica,1,0
135726,1,E4F4,d33b502b-f09d-44d4-b59b-a2cc594cd416,Japan,1,1,Croatia,1,1
36230,1,F1F2,d33b502b-f09d-44d4-b59b-a2cc594cd416,Belgium,1,0,Canada,3,0
122424,1,F1F3,d33b502b-f09d-44d4-b59b-a2cc594cd416,Belgium,0,2,Morocco,1,0
132356,1,F2F3,d33b502b-f09d-44d4-b59b-a2cc594cd416,Canada,1,2,Morocco,1,2
139329,1,F3E1,d33b502b-f09d-44d4-b59b-a2cc594cd416,Morocco,0,0,Spain,0,1
36227,1,F3F4,d33b502b-f09d-44d4-b59b-a2cc594cd416,Morocco,0,0,Croatia,0,2
141751,1,F3H1,d33b502b-f09d-44d4-b59b-a2cc594cd416,Morocco,1,0,Portugal,1,1
132355,1,F4F1,d33b502b-f09d-44d4-b59b-a2cc594cd416,Croatia,0,0,Belgium,1,1
122425,1,F4F2,d33b502b-f09d-44d4-b59b-a2cc594cd416,Croatia,4,1,Canada,2,0
143744,1,F4F3,d33b502b-f09d-44d4-b59b-a2cc594cd416,Croatia,2,1,Morocco,1,2
140776,1,F4G1,d33b502b-f09d-44d4-b59b-a2cc594cd416,Croatia,0,0,Brazil,0,2
36244,1,G1G2,d33b502b-f09d-44d4-b59b-a2cc594cd416,Brazil,2,0,Serbia,3,0
122437,1,G1G3,d33b502b-f09d-44d4-b59b-a2cc594cd416,Brazil,1,0,Switzerland,2,1
139328,1,G1H4,d33b502b-f09d-44d4-b59b-a2cc594cd416,Brazil,4,1,Korea,2,1
132371,1,G2G3,d33b502b-f09d-44d4-b59b-a2cc594cd416,Serbia,2,3,Switzerland,0,1
36243,1,G3G4,d33b502b-f09d-44d4-b59b-a2cc594cd416,Switzerland,1,0,Cameroon,1,1
132372,1,G4G1,d33b502b-f09d-44d4-b59b-a2cc594cd416,Cameroon,1,0,Brazil,1,4
122436,1,G4G2,d33b502b-f09d-44d4-b59b-a2cc594cd416,Cameroon,3,3,Serbia,0,2
139330,1,H1G3,d33b502b-f09d-44d4-b59b-a2cc594cd416,Portugal,6,1,Switzerland,2,1
36259,1,H1H2,d33b502b-f09d-44d4-b59b-a2cc594cd416,Portugal,3,2,Ghana,1,2
122450,1,H1H3,d33b502b-f09d-44d4-b59b-a2cc594cd416,Portugal,2,0,Uruguay,1,1
132381,1,H2H3,d33b502b-f09d-44d4-b59b-a2cc594cd416,Ghana,0,2,Uruguay,2,1
36258,1,H3H4,d33b502b-f09d-44d4-b59b-a2cc594cd416,Uruguay,0,0,Korea,1,1
132382,1,H4H1,d33b502b-f09d-44d4-b59b-a2cc594cd416,Korea,2,1,Portugal,1,2
122448,1,H4H2,d33b502b-f09d-44d4-b59b-a2cc594cd416,Korea,2,3,Ghana,1,2
17423,1,A1A2,f90838bb-456f-4c3c-b907-7262186b5707,Qatar,0,2,Ecuador,0,2
17426,1,A1A3,f90838bb-456f-4c3c-b907-7262186b5707,Qatar,1,3,Senegal,0,2
17429,1,A2A3,f90838bb-456f-4c3c-b907-7262186b5707,Ecuador,1,2,Senegal,2,2
17421,1,A3A4,f90838bb-456f-4c3c-b907-7262186b5707,Senegal,0,2,Netherlands,0,1
17430,1,A4A1,f90838bb-456f-4c3c-b907-7262186b5707,Netherlands,2,0,Qatar,3,1
17427,1,A4A2,f90838bb-456f-4c3c-b907-7262186b5707,Netherlands,1,1,Ecuador,2,1
135151,1,A4B3,f90838bb-456f-4c3c-b907-7262186b5707,Netherlands,3,1,USA,1,1
138954,1,A4C1,f90838bb-456f-4c3c-b907-7262186b5707,Netherlands,2,2,Argentina,2,2
135154,1,B1A3,f90838bb-456f-4c3c-b907-7262186b5707,England,3,0,Senegal,2,1
17998,1,B1B2,f90838bb-456f-4c3c-b907-7262186b5707,England,6,2,Iran,1,0
18001,1,B1B3,f90838bb-456f-4c3c-b907-7262186b5707,England,0,0,USA,1,1
140773,1,B1D1,f90838bb-456f-4c3c-b907-7262186b5707,England,1,2,France,1,3
18003,1,B2B3,f90838bb-456f-4c3c-b907-7262186b5707,Iran,0,1,USA,0,3
17999,1,B3B4,f90838bb-456f-4c3c-b907-7262186b5707,USA,1,1,Wales,1,1
18002,1,B4B1,f90838bb-456f-4c3c-b907-7262186b5707,Wales,0,3,England,1,2
18000,1,B4B2,f90838bb-456f-4c3c-b907-7262186b5707,Wales,0,2,Iran,2,0
18006,1,C1C2,f90838bb-456f-4c3c-b907-7262186b5707,Argentina,1,2,Saudi Arabia,3,0
18011,1,C1C3,f90838bb-456f-4c3c-b907-7262186b5707,Argentina,2,0,Mexico,2,1
135152,1,C1D2,f90838bb-456f-4c3c-b907-7262186b5707,Argentina,2,1,Australia,4,1
18015,1,C2C3,f90838bb-456f-4c3c-b907-7262186b5707,Saudi Arabia,1,2,Mexico,0,2
18007,1,C3C4,f90838bb-456f-4c3c-b907-7262186b5707,Mexico,0,0,Poland,2,1
18014,1,C4C1,f90838bb-456f-4c3c-b907-7262186b5707,Poland,0,2,Argentina,1,2
18010,1,C4C2,f90838bb-456f-4c3c-b907-7262186b5707,Poland,2,0,Saudi Arabia,1,1
135153,1,D1C4,f90838bb-456f-4c3c-b907-7262186b5707,France,3,1,Poland,3,0
18021,1,D1D2,f90838bb-456f-4c3c-b907-7262186b5707,France,4,1,Australia,1,0
18026,1,D1D3,f90838bb-456f-4c3c-b907-7262186b5707,France,2,1,Denmark,3,1
18030,1,D2D3,f90838bb-456f-4c3c-b907-7262186b5707,Australia,1,0,Denmark,1,2
18019,1,D3D4,f90838bb-456f-4c3c-b907-7262186b5707,Denmark,0,0,Tunisia,2,0
18031,1,D4D1,f90838bb-456f-4c3c-b907-7262186b5707,Tunisia,1,0,France,0,3
18024,1,D4D2,f90838bb-456f-4c3c-b907-7262186b5707,Tunisia,0,1,Australia,1,1
18041,1,E1E2,f90838bb-456f-4c3c-b907-7262186b5707,Spain,7,0,Costa Rica,2,0
18049,1,E1E3,f90838bb-456f-4c3c-b907-7262186b5707,Spain,1,1,Germany,1,1
18057,1,E2E3,f90838bb-456f-4c3c-b907-7262186b5707,Costa Rica,2,4,Germany,0,3
18040,1,E3E4,f90838bb-456f-4c3c-b907-7262186b5707,Germany,1,2,Japan,3,1
18056,1,E4E1,f90838bb-456f-4c3c-b907-7262186b5707,Japan,2,1,Spain,0,2
18048,1,E4E2,f90838bb-456f-4c3c-b907-7262186b5707,Japan,0,1,Costa Rica,1,1
135155,1,E4F4,f90838bb-456f-4c3c-b907-7262186b5707,Japan,1,1,Croatia,2,2
18067,1,F1F2,f90838bb-456f-4c3c-b907-7262186b5707,Belgium,1,0,Canada,2,0
18075,1,F1F3,f90838bb-456f-4c3c-b907-7262186b5707,Belgium,0,2,Morocco,2,0
18085,1,F2F3,f90838bb-456f-4c3c-b907-7262186b5707,Canada,1,2,Morocco,0,1
135156,1,F3E1,f90838bb-456f-4c3c-b907-7262186b5707,Morocco,0,0,Spain,1,3
18064,1,F3F4,f90838bb-456f-4c3c-b907-7262186b5707,Morocco,0,0,Croatia,1,1
141330,1,F3H1,f90838bb-456f-4c3c-b907-7262186b5707,Morocco,1,0,Portugal,0,1
18084,1,F4F1,f90838bb-456f-4c3c-b907-7262186b5707,Croatia,0,0,Belgium,1,1
18076,1,F4F2,f90838bb-456f-4c3c-b907-7262186b5707,Croatia,4,1,Canada,2,0
140772,1,F4G1,f90838bb-456f-4c3c-b907-7262186b5707,Croatia,0,0,Brazil,1,3
18099,1,G1G2,f90838bb-456f-4c3c-b907-7262186b5707,Brazil,2,0,Serbia,2,0
18111,1,G1G3,f90838bb-456f-4c3c-b907-7262186b5707,Brazil,1,0,Switzerland,1,1
137302,1,G1H4,f90838bb-456f-4c3c-b907-7262186b5707,Brazil,4,1,Korea,2,0
18122,1,G2G3,f90838bb-456f-4c3c-b907-7262186b5707,Serbia,2,3,Switzerland,2,1
18098,1,G3G4,f90838bb-456f-4c3c-b907-7262186b5707,Switzerland,1,0,Cameroon,1,1
18123,1,G4G1,f90838bb-456f-4c3c-b907-7262186b5707,Cameroon,1,0,Brazil,1,3
18110,1,G4G2,f90838bb-456f-4c3c-b907-7262186b5707,Cameroon,3,3,Serbia,1,1
137303,1,H1G3,f90838bb-456f-4c3c-b907-7262186b5707,Portugal,6,1,Switzerland,1,0
18136,1,H1H2,f90838bb-456f-4c3c-b907-7262186b5707,Portugal,3,2,Ghana,2,1
18151,1,H1H3,f90838bb-456f-4c3c-b907-7262186b5707,Portugal,2,0,Uruguay,1,2
18162,1,H2H3,f90838bb-456f-4c3c-b907-7262186b5707,Ghana,0,2,Uruguay,1,1
18135,1,H3H4,f90838bb-456f-4c3c-b907-7262186b5707,Uruguay,0,0,Korea,2,1
18163,1,H4H1,f90838bb-456f-4c3c-b907-7262186b5707,Korea,2,1,Portugal,0,2
18149,1,H4H2,f90838bb-456f-4c3c-b907-7262186b5707,Korea,2,3,Ghana,2,2